,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,label,cr_hist
98499,4797984,11000.0,11000.0, 36 months,14.33,377.72,C,8 years,RENT,33000.0,Not Verified,2013-05-01,Fully Paid,debt_consolidation,11.09,0.0,2007-04-01,6.0,0.0,12379.0,71.1,12466.468031240802,2014-06-01,0.0,0.0,12379.0,75.5,11000.0,0.0,100.0,7.0,C1,0.0,0.0,0,13.010534097209389,36,0,73.00355243434157
103190,4289384,4500.0,4500.0, 36 months,19.72,166.6,D,1 year,RENT,38000.0,Not Verified,2013-04-01,Fully Paid,other,25.55,0.0,2002-10-01,5.0,0.0,16555.0,87.6,5997.3480710721,2016-04-01,0.0,0.0,22490.0,97.8,4500.0,0.0,100.0,9.0,D5,0.0,0.0,0,36.008952955912854,36,0,125.99848046161112
356241,15280353,9625.0,9625.0, 36 months,16.59,341.2,D,8 years,MORTGAGE,39000.0,Source Verified,2014-05-01,Charged Off,debt_consolidation,30.92,0.0,2005-04-01,8.0,0.0,13963.0,84.1,4094.4,2015-05-01,0.0,0.0,33719.0,84.1,9625.0,0.0,100.0,15.0,D1,0.0,0.0,1,11.992032690609664,36,1,108.97965050617056
56807,6838022,13400.0,13400.0, 60 months,22.7,375.45,E,10+ years,RENT,38200.0,Verified,2013-08-01,Fully Paid,debt_consolidation,23.97,0.0,2000-01-01,9.0,0.0,18214.0,97.9,18350.5199940572,2015-06-01,0.0,0.0,23421.0,97.9,13400.0,1.0,100.0,23.0,E5,0.0,0.0,0,21.979917452103738,60,0,162.99307994003985
140701,2216833,6000.0,6000.0, 36 months,17.27,214.73,C,10+ years,MORTGAGE,95000.0,Not Verified,2012-11-01,Fully Paid,debt_consolidation,23.6,0.0,2001-01-01,13.0,0.0,48421.0,81.9,7729.9753615503,2015-12-01,0.0,0.0,188277.0,99.7,5975.0,1.0,97.0,39.0,C5,0.0,0.0,0,36.96174459434485,36,0,141.99880901045196
16200,8864714,12000.0,12000.0, 36 months,15.1,416.58,C,10+ years,OWN,61000.0,Verified,2013-11-01,Fully Paid,debt_consolidation,14.03,1.0,1994-10-01,15.0,0.0,10667.0,22.3,13923.0899986541,2015-02-01,0.0,0.0,267846.0,15.3,12000.0,2.0,94.1,17.0,C2,0.0,0.0,0,15.014682026324977,36,0,229.03139694860263
280328,24735510,11200.0,11200.0, 60 months,24.08,322.73,F,< 1 year,MORTGAGE,45000.0,Not Verified,2014-08-01,Charged Off,credit_card,34.93,3.0,1998-02-01,12.0,0.0,7687.0,86.4,5414.22,2015-07-01,1864.19,0.0,130315.0,101.0,11200.0,2.0,92.1,38.0,F2,0.0,0.0,1,10.973531284009939,60,1,197.9506766052691
116447,3629455,5000.0,5000.0, 36 months,17.77,180.19,D,1 year,MORTGAGE,39000.0,Verified,2013-03-01,Fully Paid,home_improvement,16.98,1.0,1988-07-01,18.0,0.0,5253.0,13.3,6393.67,2015-06-01,0.0,0.0,161286.0,20.4,5000.0,3.0,98.0,51.0,D1,0.0,0.0,0,27.00671471693464,36,0,295.9896507115136
135875,2484989,9300.0,9300.0, 36 months,10.16,300.79,B,5 years,OWN,49241.0,Not Verified,2012-12-01,Fully Paid,debt_consolidation,13.55,0.0,1994-04-01,12.0,1.0,21564.0,45.2,10503.5099906092,2015-01-01,0.0,0.0,30292.0,59.0,9300.0,0.0,100.0,29.0,B1,0.0,0.0,0,25.002566787819053,36,0,224.0374545678556
149476,1603525,18000.0,18000.0, 60 months,19.05,467.43,D,6 years,MORTGAGE,71000.0,Verified,2012-10-01,Fully Paid,debt_consolidation,29.57,0.0,1991-04-01,13.0,0.0,32671.0,90.0,24687.8699999999,2015-01-01,0.0,0.0,220038.0,96.0,18000.0,1.0,100.0,25.0,D4,0.0,0.0,0,27.00671471693464,60,0,258.0422595946529
130344,3107819,14500.0,14500.0, 36 months,11.14,475.68,B,1 year,RENT,105000.0,Not Verified,2013-01-01,Fully Paid,debt_consolidation,13.27,0.0,2006-06-01,10.0,0.0,8748.0,62.5,17124.1955468878,2016-01-01,0.0,0.0,43065.0,62.5,14475.0,0.0,92.0,13.0,B2,0.0,0.0,0,35.97609807182899,36,0,79.04885110577219
213365,34333741,35000.0,35000.0, 60 months,20.99,946.68,E,6 years,MORTGAGE,100000.0,Verified,2014-11-01,Fully Paid,debt_consolidation,23.29,1.0,1989-05-01,12.0,0.0,7950.0,20.2,45443.42,2016-06-01,0.0,0.0,271287.0,45.7,35000.0,0.0,96.0,25.0,E4,0.0,0.0,0,18.990123000472288,60,0,306.0432452411754
190471,37700185,10000.0,10000.0, 36 months,6.99,308.73,A,7 years,MORTGAGE,40000.0,Verified,2014-12-01,Fully Paid,credit_card,9.03,0.0,2004-11-01,8.0,0.0,16099.0,49.4,10594.06,2016-01-01,0.0,0.0,222372.0,53.0,10000.0,0.0,100.0,18.0,A3,0.0,0.0,0,13.010534097209389,36,0,120.97168319678022
243518,27550849,10800.0,10800.0, 36 months,6.49,330.97,A,1 year,MORTGAGE,47000.0,Source Verified,2014-10-01,Fully Paid,debt_consolidation,18.62,0.0,2006-02-01,14.0,0.0,11367.0,28.3,11407.35,2015-10-01,0.0,0.0,225877.0,25.4,10800.0,1.0,93.1,29.0,A2,0.0,0.0,0,11.992032690609664,36,0,103.95285324133965
157661,1502544,9500.0,9500.0, 36 months,17.77,342.36,D,8 years,MORTGAGE,46000.0,Not Verified,2012-09-01,Fully Paid,debt_consolidation,11.77,0.0,2004-02-01,9.0,0.0,4245.0,52.4,10876.2840099847,2013-08-01,0.0,0.0,135113.0,53.1,9500.0,1.0,94.0,18.0,D1,0.0,673.0,0,10.973531284009939,36,0,103.00006160290766
86895,3699781,7000.0,7000.0, 36 months,13.11,236.23,B,1 year,RENT,65000.0,Not Verified,2013-06-01,Fully Paid,credit_card,10.63,0.0,2003-01-01,6.0,0.0,8075.0,52.4,8504.2236917144,2016-06-01,0.0,0.0,14397.0,51.0,7000.0,3.0,100.0,9.0,B4,0.0,0.0,0,36.008952955912854,36,0,124.9799790550114
145420,1693588,6000.0,6000.0, 36 months,11.14,196.84,B,4 years,MORTGAGE,42000.0,Not Verified,2012-11-01,Fully Paid,credit_card,28.2,0.0,1983-09-01,15.0,0.0,34722.0,67.6,7085.829098826901,2015-11-01,0.0,0.0,91626.0,83.8,6000.0,1.0,100.0,27.0,B2,0.0,0.0,0,35.97609807182899,36,0,350.0359350294667
343029,16353304,6000.0,6000.0, 36 months,12.99,202.14,C,2 years,OWN,54080.0,Not Verified,2014-05-01,Fully Paid,debt_consolidation,12.23,0.0,2009-07-01,6.0,0.0,6374.0,61.3,6954.34,2015-11-01,0.0,0.0,18818.0,58.6,6000.0,0.0,100.0,11.0,C1,0.0,0.0,0,18.037331362040288,36,0,57.988870408016595
380327,13047666,30000.0,30000.0, 36 months,20.49,1122.42,E,10+ years,MORTGAGE,230000.0,Source Verified,2014-03-01,Fully Paid,debt_consolidation,8.89,1.0,1996-03-01,16.0,0.0,29911.0,48.5,37897.38,2015-10-01,0.0,0.0,990698.0,87.3,30000.0,1.0,95.1,41.0,E2,0.0,0.0,0,19.022977884556152,36,0,215.9880079673094
29912,8296420,10000.0,10000.0, 60 months,21.7,274.49,E,10+ years,OWN,58000.0,Source Verified,2013-11-01,Charged Off,debt_consolidation,18.27,0.0,2002-08-01,10.0,0.0,4774.0,22.4,6878.21,2015-06-01,1664.31,0.0,126968.0,46.7,10000.0,1.0,88.0,17.0,E2,0.0,0.0,1,18.957268116388427,60,1,135.0335735846732
380886,12917799,4125.0,4125.0, 36 months,21.99,157.52,E,3 years,RENT,29000.0,Not Verified,2014-03-01,Fully Paid,debt_consolidation,11.8,1.0,2000-12-01,8.0,0.0,9772.0,14.8,5184.33,2016-03-01,0.0,0.0,9772.0,43.2,4125.0,1.0,100.0,8.0,E4,0.0,0.0,0,24.016920265303188,36,0,158.9519291977248
31629,8127191,34475.0,34475.0, 36 months,15.1,1196.78,C,< 1 year,MORTGAGE,165000.0,Verified,2013-10-01,Fully Paid,credit_card,13.87,0.0,2005-08-01,6.0,0.0,36002.0,89.3,41603.38,2015-08-01,0.0,0.0,354137.0,94.6,34475.0,1.0,100.0,10.0,C2,0.0,0.0,0,21.979917452103738,36,0,98.00611922216062
79872,5865946,6000.0,6000.0, 36 months,20.31,223.94,D,5 years,OWN,38000.0,Verified,2013-07-01,Fully Paid,other,8.95,1.0,2001-10-01,5.0,0.0,4656.0,93.1,7892.8800054923,2015-09-01,0.0,0.0,10756.0,93.1,6000.0,0.0,87.0,8.0,D5,0.0,0.0,0,26.021068194418778,36,0,140.98030760385222
347868,16241899,10000.0,10000.0, 36 months,14.49,344.17,C,3 years,RENT,38000.0,Source Verified,2014-05-01,Charged Off,credit_card,33.33,0.0,2010-02-01,21.0,0.0,10322.0,51.1,3795.82,2015-03-01,698.29,0.0,27139.0,71.0,10000.0,3.0,95.8,24.0,C4,0.0,0.0,1,9.987884761494076,36,1,50.92507032998624
397040,11694648,30750.0,30750.0, 60 months,23.43,874.48,F,9 years,MORTGAGE,70000.0,Verified,2014-02-01,Charged Off,home_improvement,26.06,0.0,1998-04-01,15.0,0.0,33110.0,73.6,20331.32,2015-10-01,3716.2,0.0,201216.0,89.1,30750.0,0.0,100.0,23.0,F1,0.0,0.0,1,19.94291463890429,60,1,190.0655044251422
400463,11426027,5000.0,5000.0, 36 months,7.9,156.46,A,10+ years,MORTGAGE,60000.0,Verified,2014-02-01,Fully Paid,other,20.48,0.0,1997-10-01,13.0,0.0,23426.0,33.7,5214.4500000025,2015-01-01,0.0,0.0,225689.0,36.1,5000.0,1.0,100.0,30.0,A4,0.0,0.0,0,10.973531284009939,36,0,196.0450933284051
29677,8305174,4800.0,4800.0, 36 months,12.99,161.71,B,5 years,RENT,41000.0,Verified,2013-11-01,Fully Paid,debt_consolidation,30.83,0.0,2006-07-01,21.0,0.0,6536.0,15.3,5223.7724039956,2014-08-01,0.0,0.0,27114.0,15.4,4800.0,0.0,100.0,27.0,B4,0.0,0.0,0,8.969383354894351,36,0,88.05108934475041
47110,7256482,6000.0,6000.0, 36 months,15.61,209.79,C,1 year,RENT,30500.0,Verified,2013-09-01,Fully Paid,debt_consolidation,30.18,0.0,1998-09-01,5.0,1.0,3938.0,57.9,7435.23,2015-12-01,0.0,0.0,14148.0,67.6,6000.0,0.0,100.0,7.0,C3,0.0,0.0,0,26.973859832850778,36,0,180.0119098954804
22764,8658665,4000.0,4000.0, 36 months,11.99,132.84,B,10+ years,OWN,28000.0,Verified,2013-11-01,Fully Paid,credit_card,30.82,0.0,1996-03-01,9.0,0.0,6975.0,52.4,4613.290000000299,2015-07-01,0.0,0.0,46618.0,52.4,4000.0,0.0,100.0,16.0,B3,0.0,0.0,0,19.94291463890429,36,0,212.04542187724593
13572,9135146,4500.0,4500.0, 36 months,8.9,142.89,A,2 years,OWN,50000.0,Not Verified,2013-12-01,Fully Paid,credit_card,13.34,0.0,2008-11-01,7.0,0.0,7437.0,56.8,4959.1900007366,2015-07-01,0.0,0.0,19558.0,56.8,4500.0,0.0,100.0,7.0,A5,0.0,0.0,0,18.957268116388427,36,0,60.97866485964804
14919,9045775,12875.0,12875.0, 36 months,15.61,450.18,C,5 years,RENT,52000.0,Verified,2013-11-01,Charged Off,debt_consolidation,31.84,1.0,1998-08-01,11.0,0.0,19396.0,70.5,7653.06,2015-05-01,0.0,0.0,37866.0,72.5,12875.0,1.0,96.0,25.0,C3,0.0,0.0,1,17.938766709788702,36,1,183.03455923119571
415487,10434783,15000.0,15000.0, 36 months,18.25,544.17,D,10+ years,MORTGAGE,57000.0,Not Verified,2014-01-01,Fully Paid,debt_consolidation,12.53,0.0,1988-04-01,13.0,0.0,17546.0,86.0,16091.8232578334,2014-06-01,0.0,0.0,35823.0,98.6,15000.0,1.0,100.0,19.0,D3,0.0,0.0,0,4.9610874966631755,36,0,309.0330396928068
66386,6517610,3600.0,3600.0, 36 months,20.31,134.36,D,1 year,MORTGAGE,75000.0,Verified,2013-08-01,Charged Off,medical,34.82,0.0,1995-03-01,19.0,0.0,123441.0,82.8,3224.16,2015-08-01,0.0,0.0,254090.0,80.7,3600.0,0.0,100.0,30.0,D5,0.0,0.0,1,23.984065381219327,36,1,221.04766011622416
111822,3810002,13750.0,13750.0, 36 months,18.75,502.29,D,5 years,MORTGAGE,36000.0,Verified,2013-03-01,Fully Paid,other,6.2,0.0,2007-05-01,6.0,0.0,6999.0,54.3,18082.151984971,2016-04-01,0.0,0.0,97989.0,45.6,13750.0,1.0,100.0,8.0,D3,0.0,0.0,0,37.02745436251258,36,0,70.01375798271012
255213,28623993,5600.0,5600.0, 36 months,11.67,185.12,B,10+ years,OWN,32000.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,17.93,0.0,1995-10-01,9.0,0.0,6252.0,39.8,6417.18,2016-05-01,0.0,0.0,16015.0,57.4,5600.0,0.0,85.0,20.0,B4,0.0,0.0,0,18.990123000472288,36,0,228.01289554200292
254465,28594656,12000.0,12000.0, 60 months,20.2,319.27,E,6 years,RENT,45000.0,Source Verified,2014-10-01,Fully Paid,debt_consolidation,13.89,1.0,1985-01-01,5.0,1.0,6302.0,38.0,14153.73,2015-10-01,0.0,0.0,207554.0,42.0,12000.0,0.0,87.5,8.0,E3,0.0,0.0,0,11.992032690609664,60,0,356.9683155711616
292233,22344819,5000.0,5000.0, 36 months,7.12,154.66,A,< 1 year,RENT,50000.0,Not Verified,2014-07-01,Fully Paid,debt_consolidation,15.67,0.0,1998-06-01,8.0,0.0,3464.0,36.1,5423.06,2016-02-01,0.0,0.0,34308.0,40.8,5000.0,1.0,91.7,24.0,A3,0.0,0.0,0,19.055832768640013,36,0,192.9895891086059
114022,3666729,20000.0,20000.0, 60 months,15.8,484.24,C,5 years,RENT,60000.0,Verified,2013-03-01,Charged Off,major_purchase,31.81,0.0,2006-07-01,11.0,0.0,15830.0,40.8,11820.0,2014-11-01,2140.81,0.0,40894.0,42.7,20000.0,0.0,100.0,27.0,C3,0.0,0.0,1,20.041479291155877,60,1,80.00164274420419
32163,8156795,3600.0,3600.0, 36 months,16.2,126.93,C,6 years,MORTGAGE,65000.0,Source Verified,2013-10-01,Fully Paid,home_improvement,12.46,0.0,2003-05-01,6.0,0.0,10517.0,83.5,3875.4498369965,2014-04-01,0.0,0.0,334827.0,57.7,3600.0,3.0,85.0,14.0,C4,0.0,0.0,0,5.979588903262901,36,0,125.04568882317912
158335,1498368,10500.0,10500.0, 36 months,19.05,385.16,D,10+ years,MORTGAGE,31000.0,Verified,2012-09-01,Fully Paid,debt_consolidation,27.95,0.0,1998-03-01,5.0,0.0,9472.0,96.7,13865.4572353663,2015-09-01,0.0,0.0,23189.0,97.7,10500.0,1.0,91.0,12.0,D4,0.0,0.0,0,35.97609807182899,36,0,174.06517587630137
347008,16282086,7000.0,7000.0, 36 months,19.52,258.44,E,5 years,MORTGAGE,31200.0,Source Verified,2014-05-01,Charged Off,other,28.0,0.0,2006-08-01,6.0,0.0,4928.0,62.4,3076.0,2015-03-01,491.6,0.0,31759.0,100.6,7000.0,0.0,100.0,11.0,E2,0.0,0.0,1,9.987884761494076,36,1,92.97932195732972
72533,6254985,6000.0,6000.0, 36 months,14.33,206.03,C,2 years,MORTGAGE,100000.0,Source Verified,2013-07-01,Fully Paid,debt_consolidation,16.07,0.0,1990-08-01,18.0,0.0,75655.0,85.4,7220.63,2015-06-01,0.0,0.0,414222.0,85.5,6000.0,1.0,100.0,39.0,C2,0.0,0.0,0,22.998418858703463,36,0,274.9953797819257
90030,5625008,8875.0,8875.0, 36 months,18.49,323.04,D,,MORTGAGE,27800.0,Verified,2013-06-01,Fully Paid,debt_consolidation,13.25,0.0,2005-07-01,6.0,0.0,10327.0,66.6,9163.014396337969,2013-08-01,0.0,0.0,10327.0,92.6,8875.0,2.0,100.0,17.0,D2,0.0,0.0,0,2.0041479291155877,36,0,95.01632477052917
23139,5042345,16000.0,16000.0, 60 months,14.3,374.79,C,6 years,RENT,85000.0,Verified,2013-11-01,Fully Paid,debt_consolidation,9.9,0.0,2002-07-01,9.0,0.0,5430.0,86.2,17804.7265367488,2014-09-01,0.0,0.0,75103.0,86.2,15950.0,0.0,100.0,22.0,C1,0.0,0.0,0,9.987884761494076,60,0,136.05207499127292
53842,6964617,18000.0,18000.0, 60 months,17.56,452.79,D,8 years,MORTGAGE,75000.0,Verified,2013-09-01,Fully Paid,debt_consolidation,23.38,0.0,2002-06-01,18.0,0.0,18942.0,70.4,20027.2875009618,2014-05-01,0.0,0.0,171234.0,87.3,18000.0,2.0,97.0,42.0,D1,0.0,0.0,0,7.950881948294626,60,0,135.0335735846732
61122,6300365,11000.0,11000.0, 36 months,12.35,367.2,B,6 years,MORTGAGE,42000.0,Source Verified,2013-08-01,Fully Paid,debt_consolidation,23.8,0.0,1970-07-01,12.0,1.0,10378.0,72.1,13207.980001326,2016-05-01,0.0,0.0,34569.0,78.3,11000.0,0.0,93.0,38.0,B4,0.0,0.0,0,32.98630362019754,36,0,517.0373108277378
113067,3702760,14400.0,14400.0, 36 months,8.9,457.25,A,5 years,RENT,80000.0,Verified,2013-03-01,Fully Paid,debt_consolidation,13.89,1.0,2000-10-01,10.0,0.0,10690.0,60.1,16302.5399965761,2015-05-01,0.0,0.0,42124.0,61.3,14400.0,0.0,100.0,25.0,A5,0.0,0.0,0,25.988213310334913,36,0,148.96404443623072
397504,12255022,25000.0,25000.0, 60 months,15.31,598.83,C,< 1 year,RENT,90000.0,Verified,2014-02-01,Fully Paid,debt_consolidation,15.76,0.0,2002-07-01,14.0,0.0,35974.0,67.2,27368.91,2014-12-01,0.0,0.0,100469.0,67.2,25000.0,1.0,100.0,35.0,C4,0.0,0.0,0,9.955029877410214,60,0,139.07472432698825
289325,21551080,3000.0,3000.0, 36 months,14.49,103.25,C,7 years,RENT,50000.0,Not Verified,2014-08-01,Fully Paid,debt_consolidation,28.37,0.0,2001-08-01,14.0,1.0,12673.0,65.0,3182.56,2015-01-01,0.0,0.0,69461.0,98.0,3000.0,1.0,100.0,42.0,C4,0.0,0.0,0,5.0267972648309,36,0,155.9949896301772
105405,4307752,3050.0,3050.0, 36 months,12.12,101.48,B,4 years,RENT,295000.0,Verified,2013-04-01,Fully Paid,home_improvement,2.58,0.0,2009-10-01,8.0,0.0,8139.0,34.8,3653.2171066338,2016-04-01,0.0,0.0,31445.0,42.4,3050.0,2.0,100.0,9.0,B3,0.0,0.0,0,36.008952955912854,36,0,41.988541859175754
289918,21340716,4750.0,4750.0, 36 months,23.43,184.94,F,7 years,OWN,48000.0,Not Verified,2014-07-01,Fully Paid,medical,10.53,0.0,2005-02-01,5.0,0.0,2987.0,21.6,5972.21,2015-11-01,0.0,0.0,10428.0,21.6,4750.0,2.0,91.7,12.0,F1,0.0,1235.0,0,16.0331834329247,36,0,112.92223659623401
50454,7090062,12000.0,12000.0, 36 months,12.35,400.59,B,9 years,MORTGAGE,52000.0,Source Verified,2013-09-01,Fully Paid,debt_consolidation,29.52,0.0,2006-01-01,10.0,0.0,35564.0,92.9,12361.965014293,2013-12-01,0.0,0.0,226177.0,90.9,11975.0,0.0,100.0,18.0,B4,0.0,0.0,0,2.9897944516314503,36,0,91.99367543481385
14898,9094919,5500.0,5500.0, 36 months,8.9,174.65,A,10+ years,MORTGAGE,38000.0,Verified,2013-11-01,Fully Paid,credit_card,9.79,0.0,2002-02-01,10.0,1.0,6265.0,46.8,6241.95,2016-04-01,0.0,0.0,258914.0,63.9,5500.0,1.0,100.0,16.0,A5,0.0,0.0,0,28.978007761966364,36,0,140.98030760385222
235615,31297248,15000.0,15000.0, 60 months,13.35,343.99,C,4 years,MORTGAGE,41000.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,22.39,0.0,2001-03-01,10.0,0.0,7499.0,51.7,17578.9,2016-03-01,0.0,0.0,137429.0,54.9,15000.0,0.0,93.3,16.0,C2,0.0,0.0,0,16.9859750713567,60,0,163.0259348241237
52898,7045056,12600.0,12600.0, 36 months,18.85,460.92,D,3 years,OWN,87500.0,Source Verified,2013-09-01,Charged Off,debt_consolidation,10.67,1.0,2006-02-01,26.0,0.0,10447.0,51.7,7683.96,2014-12-01,1232.73,0.0,43997.0,0.0,12600.0,1.0,100.0,37.0,D3,0.0,0.0,1,14.981827142241114,36,1,90.97517402821413
416439,10546271,9000.0,9000.0, 36 months,11.99,298.89,B,6 years,OWN,110000.0,Source Verified,2014-01-01,Fully Paid,debt_consolidation,17.91,0.0,1995-09-01,16.0,0.0,55207.0,97.9,9089.9953202791,2014-02-01,0.0,0.0,179751.0,97.6,9000.0,1.0,100.0,42.0,B3,0.0,596.0,0,1.0185014065997249,36,0,220.02915870962443
84092,5778258,15000.0,15000.0, 36 months,18.49,545.99,D,10+ years,MORTGAGE,62000.0,Verified,2013-06-01,Fully Paid,credit_card,8.4,2.0,1997-03-01,17.0,2.0,11726.0,64.4,19624.914640819,2016-05-01,0.0,0.0,160563.0,76.0,15000.0,3.0,94.0,35.0,D2,0.0,0.0,0,34.99045154931313,36,0,195.02659192180536
68751,6415680,20000.0,20000.0, 36 months,11.55,660.0,B,10+ years,RENT,70000.0,Verified,2013-08-01,Fully Paid,debt_consolidation,11.57,0.0,1985-08-01,13.0,0.0,27431.0,61.8,22739.9000000003,2015-02-01,0.0,0.0,27431.0,60.5,19975.0,0.0,100.0,21.0,B3,0.0,0.0,0,18.037331362040288,36,0,336.0068995256576
373651,13467138,13000.0,13000.0, 36 months,8.9,412.8,A,1 year,RENT,66000.0,Source Verified,2014-04-01,Fully Paid,debt_consolidation,8.31,0.0,2000-05-01,16.0,0.0,6959.0,35.5,14351.07,2015-09-01,0.0,0.0,87314.0,37.0,13000.0,1.0,100.0,28.0,A5,0.0,0.0,0,17.018829955440562,36,0,167.001375798271
101955,4565792,22000.0,22000.0, 60 months,13.11,501.81,B,7 years,MORTGAGE,85000.0,Verified,2013-05-01,Fully Paid,debt_consolidation,9.26,0.0,1998-08-01,7.0,0.0,32179.0,51.1,27816.9999685882,2015-10-01,0.0,0.0,432002.0,58.9,22000.0,2.0,100.0,19.0,B4,0.0,0.0,0,29.010862646050228,60,0,176.98926055976509
228303,32338804,8200.0,8200.0, 36 months,17.57,294.69,D,2 years,RENT,25000.0,Source Verified,2014-10-01,Charged Off,credit_card,26.74,0.0,2011-09-01,8.0,0.0,2090.0,80.4,4381.17,2015-09-01,2039.66,0.0,41260.0,80.4,8200.0,0.0,100.0,9.0,D4,0.0,0.0,1,11.006386168093801,36,1,36.99459947842872
232154,31717901,15000.0,15000.0, 60 months,12.99,341.22,C,2 years,MORTGAGE,50000.0,Not Verified,2014-10-01,Charged Off,debt_consolidation,22.37,1.0,1995-08-01,16.0,0.0,11558.0,69.6,3060.16,2015-07-01,0.0,0.0,221793.0,80.5,15000.0,2.0,95.1,41.0,C1,0.0,60.0,1,8.969383354894351,60,1,230.0170434711185
322711,19425991,9600.0,9600.0, 36 months,14.49,330.4,C,5 years,RENT,24000.0,Not Verified,2014-06-01,Fully Paid,debt_consolidation,10.75,0.0,2005-12-01,10.0,0.0,7097.0,71.7,10607.53,2015-10-01,0.0,0.0,7097.0,87.2,9600.0,0.0,100.0,17.0,C4,0.0,0.0,0,16.000328548840837,36,0,101.98156019630794
80803,5815147,20000.0,20000.0, 36 months,7.62,623.23,A,6 years,MORTGAGE,210000.0,Verified,2013-07-01,Fully Paid,debt_consolidation,24.58,0.0,1993-06-01,15.0,0.0,42502.0,72.7,22294.37,2015-10-01,0.0,0.0,711179.0,33.0,20000.0,0.0,100.0,51.0,A3,0.0,0.0,0,27.00671471693464,36,0,240.99057475512845
85197,5756157,5000.0,5000.0, 36 months,12.12,166.36,B,10+ years,MORTGAGE,50000.0,Not Verified,2013-06-01,Fully Paid,home_improvement,14.59,0.0,2005-10-01,11.0,0.0,7468.0,40.6,5988.230000000001,2016-05-01,0.0,0.0,109335.0,50.1,5000.0,1.0,95.0,24.0,B3,0.0,65.0,0,34.99045154931313,36,0,91.99367543481385
225480,31287100,17975.0,17975.0, 60 months,23.43,511.18,F,< 1 year,MORTGAGE,40000.0,Not Verified,2014-10-01,Charged Off,debt_consolidation,15.72,0.0,1991-10-01,7.0,0.0,19793.0,85.7,5717.58,2015-04-01,3185.08,0.0,103575.0,99.7,17975.0,0.0,97.1,34.0,F1,0.0,0.0,1,5.979588903262901,60,1,276.01388118852543
260583,28162089,12800.0,12800.0, 60 months,12.99,291.18,C,8 years,MORTGAGE,103000.0,Verified,2014-10-01,Fully Paid,debt_consolidation,22.24,0.0,2000-03-01,26.0,0.0,30642.0,61.3,14471.02,2015-11-01,0.0,0.0,259467.0,85.0,12800.0,1.0,100.0,56.0,C1,0.0,0.0,0,13.010534097209389,60,0,175.01796751473336
308442,18825435,9625.0,9625.0, 36 months,16.99,343.11,D,10+ years,MORTGAGE,55700.0,Not Verified,2014-07-01,Charged Off,other,6.21,0.0,1993-10-01,6.0,1.0,4100.0,91.1,5753.06,2015-09-01,949.52,0.0,125294.0,91.1,9625.0,1.0,100.0,10.0,D3,0.0,0.0,1,14.029035503809114,36,1,248.97431158750692
315206,20139055,3000.0,3000.0, 36 months,24.08,117.83,F,,OWN,10000.0,Verified,2014-07-01,Fully Paid,debt_consolidation,7.68,0.0,1996-11-01,3.0,2.0,2254.0,50.1,3432.41,2015-02-01,0.0,0.0,2254.0,56.3,3000.0,1.0,100.0,7.0,F2,0.0,0.0,0,7.06380007803035,36,0,211.94685722499435
77758,5958575,8000.0,8000.0, 36 months,11.55,264.0,B,< 1 year,MORTGAGE,48000.0,Source Verified,2013-07-01,Fully Paid,debt_consolidation,7.0,0.0,2005-12-01,7.0,0.0,7542.0,60.3,9202.8399999999,2015-06-01,0.0,0.0,29528.0,60.3,8000.0,0.0,94.0,18.0,B3,0.0,238.0,0,22.998418858703463,36,0,90.97517402821413
58792,6784588,8000.0,8000.0, 36 months,18.25,290.23,D,10+ years,RENT,133000.0,Not Verified,2013-08-01,Fully Paid,other,12.39,2.0,1994-12-01,10.0,0.0,35117.0,73.9,10288.29,2015-12-01,0.0,0.0,355697.0,28.0,8000.0,0.0,90.0,33.0,D2,0.0,0.0,0,27.992361239450503,36,0,224.00459968377174
250990,29173998,15000.0,15000.0, 36 months,12.49,501.74,B,6 years,RENT,85000.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,15.2,1.0,2001-08-01,9.0,0.0,10695.0,86.2,17250.84,2016-04-01,0.0,0.0,35196.0,92.2,15000.0,0.0,95.5,24.0,B5,0.0,0.0,0,18.004476477956427,36,0,157.9991375592928
24544,8666489,13000.0,13000.0, 60 months,15.61,313.45,C,3 years,RENT,60000.0,Verified,2013-11-01,Fully Paid,debt_consolidation,10.55,0.0,2004-05-01,9.0,0.0,22269.0,74.5,15276.4099995448,2015-01-01,0.0,0.0,22421.0,74.5,13000.0,1.0,95.2,22.0,C3,0.0,0.0,0,13.996180619725251,60,0,114.03930265508532
310178,20729199,3900.0,3900.0, 36 months,10.15,126.12,B,10+ years,RENT,98000.0,Not Verified,2014-07-01,Fully Paid,credit_card,7.78,0.0,1999-12-01,12.0,1.0,2578.0,22.2,4373.22,2016-01-01,0.0,0.0,25083.0,23.3,3900.0,0.0,94.9,48.0,B2,0.0,0.0,0,18.037331362040288,36,0,174.9851126306495
