home_ownership,income,dti,fico_low,loan_status
1,19,23.75,700,0
1,200,25.51,695,0
1,130,16.46,730,0
0,19.464,13.87,695,0
0,53,21.81,660,0
1,240.72,10.47,720,0
0,102,12.99,730,0
0,50,12.15,710,0
1,72,27.78,670,0
1,27,31.42,685,0
0,60,20.28,660,0
1,130,31.75,705,0
0,55.1616,21.54,670,0
1,110,6.27,710,0
1,79.71768,26.25,675,0
1,46.176,7.9,675,0
1,48,21.83,690,0
0,42,12.57,680,0
0,69.85,14.95,660,0
1,32,17.93,660,0
0,50.736,33.44,675,0
1,55,13.53,695,0
1,75,9.54,675,0
0,51.6,13.89,670,0
0,32,14,685,0
0,53,15.48,660,0
1,50,17.81,695,0
0,65,20.9,670,0
0,57,20.35,660,0
1,109,4.83,690,0
0,30,30.05,685,0
1,71,29.68,695,0
1,24,19.35,675,0
0,53,32.54,665,0
1,40.438,28.73,685,0
1,102,22.14,695,0
1,65,24.54,665,0
1,32,27.57,680,0
1,60,32.64,670,0
0,87,12.42,720,0
0,50,9.72,725,0
1,35,4.84,710,0
1,95,25.11,670,0
0,60,9.92,665,0
1,48,7.45,660,0
0,32,17.81,670,0
1,55,26.6,700,0
1,35.654,29.86,740,0
1,25,10.95,685,0
0,62,13.82,670,0
1,55,32.73,680,0
1,54.186,19.87,685,0
0,30,21.64,675,0
0,63,17.62,675,0
0,119.4,3.45,675,0
1,140,15.97,700,0
1,41,17.94,680,0
0,45,29.25,675,0
1,95,12.2,685,0
1,35,21.43,680,0
1,77.343,18.38,665,0
0,68,16.89,685,0
0,48,15.48,670,0
1,65,22.92,705,0
1,58,34.22,705,0
1,115,10.07,675,0
1,130,20.83,690,0
0,46,17.24,665,0
0,90,10.79,670,0
1,70,23.78,730,0
1,65,7.33,675,0
1,50,22.94,685,0
0,68.5,19.66,680,0
0,80,13.22,720,0
1,72,31.12,685,0
0,60,36.66,695,0
1,75,15.79,740,0
1,48,7.79,660,0
0,180,17.6,720,0
1,89,6.14,730,0
1,120,13.54,705,0
0,39.52,28.29,695,0
1,54,34.73,700,0
0,51,14.92,675,0
0,31,31.43,660,0
1,60,1.08,765,0
1,60,10.9,660,0
1,80,26.76,680,0
1,85,22.02,680,0
0,75,21.44,665,0
1,70,26.52,670,0
1,31.2,14.54,675,0
1,48,27.18,675,0
0,52,17.4,710,0
1,47.244,23.7,710,0
1,30,24,740,0
1,42,28.58,745,0
1,162.048,10.03,675,0
1,53,29.89,720,0
0,60,17.62,680,0
0,52,28.57,660,0
1,64,23.1,675,0
0,28.263,6.92,670,0
1,60,13.06,665,0
1,87,14.07,680,0
0,28.5,28,725,0
1,58,24.95,690,0
0,20.5,36.71,705,0
1,61,23.88,695,0
0,90,11.63,670,0
1,42.082,8.67,740,0
1,114,35.69,660,0
0,90,6.88,735,0
1,73,34.77,685,0
1,48,30.47,720,0
1,103,17.42,660,0
0,60,19.64,735,0
1,76,28.12,700,0
1,71.8,6.38,660,0
1,85.008,15.28,715,0
0,45,23.79,665,0
1,52,10.66,690,0
1,54,26.51,670,0
0,18.56,18.31,700,0
1,101.388,25.34,680,0
1,39,16.95,710,0
0,21.6,1.67,695,0
1,54,13.71,705,0
1,145,2.01,705,0
0,45,22.67,705,0
1,105,20.13,695,0
1,310,12.94,660,0
1,48,25.23,725,0
1,36,21.27,680,0
1,37,23.48,660,0
0,60,24.42,685,0
0,40,26.4,660,0
0,39,17.6,660,0
0,48,27.74,660,0
0,68,36.9,665,0
0,30,26.52,660,0
0,28,14.57,745,0
0,31.47121,3.81,665,0
1,71.884,20.2,710,0
0,115,24.53,685,0
0,73,21.46,665,0
1,48,14.98,675,0
0,17,12.85,695,0
1,83.2,9.45,730,0
1,89,8.12,675,0
0,45,15.65,685,0
1,75,20.52,685,0
0,78,26.69,680,0
1,35,24.25,670,0
0,25,34.04,675,0
0,55,23.45,660,0
0,43.5,34.08,665,0
0,36,21.15,675,0
1,54,22.33,685,0
1,54,3.69,660,0
1,113,14.86,675,0
1,70,3.72,670,0
1,58,14.98,665,0
0,30,17.36,670,0
0,60,11.03,680,0
0,28,23.15,675,0
1,125,21.86,695,0
1,58,21.15,725,0
0,79,29.3,680,0
0,22.157,28.55,665,0
0,140,6.87,680,0
1,100,25.5,705,0
1,76,13.28,710,0
1,55,14.2,660,0
1,20,25.93,700,0
0,61.05,16.24,675,0
1,97,12.37,700,0
0,31,14.63,675,0
1,118,34.16,670,0
0,67,16.59,680,0
1,272,5.45,705,0
0,165,17.99,665,0
1,35,21.23,745,0
1,49.5,24.19,660,0
1,78,3.63,715,0
1,60,22.25,780,0
0,15.3,32.47,665,0
0,70,28.72,665,0
0,72,14.02,675,0
0,52,13.51,710,0
1,130,12.09,680,0
0,63,29.92,680,0
1,75,17.22,680,0
1,74,30.77,685,0
1,65,31.48,700,0
0,69,29.51,665,0
0,13,23.36,700,0
1,45.828,21.26,705,0
1,75,27.61,660,0
0,68,20.26,675,0
0,30,24.88,685,0
0,55,11.78,680,0
0,55,17.35,685,0
1,85,20.18,690,0
1,100,4.37,755,0
0,90,29.11,685,0
1,38.771,23.65,710,0
0,87,38.2,710,0
0,33,28.04,670,0
0,55,15.91,680,0
1,68,26.09,665,0
1,38,32.03,700,0
0,175,12.6,670,0
0,60,8.2,665,0
1,59.1,2.23,670,0
1,35,28.26,710,0
0,53,7.65,700,0
0,39,19.35,680,0
1,32,16.43,725,0
0,47,28.85,715,0
1,48,37.03,725,0
1,175,13.63,720,0
1,170,22.99,685,0
1,104,17.32,685,0
1,59,13.1,675,0
0,43,15.35,660,0
0,80,13.58,705,0
0,64,22.81,690,0
0,45.76,24.57,660,0
1,84,13.43,710,0
0,52,26.15,660,0
0,35,15.26,745,0
0,82,22.14,725,0
0,36,8.93,675,0
0,25,13.35,660,0
0,109.5,18.85,680,0
1,46,17.79,685,0
0,70,21.93,665,0
1,73,32.86,675,0
0,36,15.47,695,0
1,84,18.96,715,0
0,32.004,15.37,705,0
1,32,23.67,705,0
1,58,17.85,695,0
0,65,14.92,670,0
0,108,34.81,675,0
0,50,18.63,670,0
1,74,18.12,680,0
0,59,25.9,660,0
0,60,13.44,660,0
1,42,38.57,740,0
0,38,25.68,685,0
0,60,13.62,710,0
0,75,22.53,700,0
1,120,25.99,705,0
1,51,31.66,695,0
0,95,17.56,715,0
1,88,27.02,690,0
0,18,29.2,675,0
0,160,8.84,695,0
1,48,20.95,665,0
0,100,26.28,675,0
0,53,38.18,660,0
0,45,20.93,660,0
1,104,18.77,710,0
1,60,9.87,690,0
0,40.56,22.43,665,0
1,80,33.44,695,0
0,78,13.08,675,0
0,40,27.63,700,0
0,50,2.19,710,0
1,60,18.54,675,0
1,35,27.27,775,0
1,102,22.11,690,0
0,38,18.41,715,0
1,60,32.44,670,0
0,45,7.36,690,0
0,85,19.14,675,0
1,83,16.7,680,0
1,41,28.16,705,0
1,130,9.94,715,0
1,29.4,32.69,690,0
1,40,9.38,670,0
1,46,29.32,720,0
0,25,14.79,760,0
0,48,34.7,665,0
1,60,13.6,670,0
1,100,12.1,715,0
1,10,31.69,680,0
1,83,5.52,660,0
1,45,13.44,720,0
1,26.94937,6.01,710,0
1,62,22.34,660,0
1,68,18.93,665,0
0,52,30.19,710,0
1,69.2,19.18,675,0
1,82,18.91,690,0
1,72.9,13.94,715,0
0,42,23.54,700,0
1,125,20.9,700,0
0,76,29.56,680,0
0,85,23.07,680,0
0,50,24.53,695,0
1,54,26.69,675,0
0,130,28.02,725,0
0,133.2,27.11,670,0
0,175,8.83,680,0
1,99,17.29,685,0
0,30,33.64,695,0
1,350,3.37,665,0
0,200,28.18,730,0
1,45.219,36.81,665,0
0,45,5.24,700,0
0,46,22.36,665,0
1,100,29.09,675,0
1,147.824,30.06,670,0
0,40,21.3,660,0
0,52,17.67,660,0
1,72,25.58,660,0
1,75,23.46,665,0
0,45,33.83,665,0
1,79,16.35,670,0
1,63.5,20.94,695,0
0,94.7,26.08,680,0
1,50,23,695,0
0,77,11.19,660,0
0,48,4.85,670,0
1,47,12.1,660,0
1,45,11.36,665,0
0,42,20,670,0
0,37.921,32.85,705,0
0,25,27.6,660,0
0,75,1.76,685,0
0,99,18.51,660,0
1,20.2592,15.76,710,0
1,75,41.62,715,0
1,30,25.52,675,0
0,45,24.19,695,0
1,70,33.14,725,0
1,139,13.72,670,0
0,75,4.62,700,0
1,200,12.91,700,0
0,30,26,695,0
1,70,16.16,680,0
0,80,17.1,665,0
1,98.8,23.06,685,0
1,91,10.3,660,0
1,100,17.7,665,0
1,59.885,30.03,685,0
1,65,23.15,670,0
1,60.5,25.45,660,0
0,36,29.63,695,0
1,128,18.1,710,0
1,56.892,25.86,690,0
1,25.64,12.17,665,0
0,26,18.37,670,0
1,70,23.76,685,0
1,79.164,14.54,735,0
1,100,35.28,670,0
1,130,12.67,675,0
1,111,28.98,670,0
1,70,22.41,660,0
0,16,18.6,680,0
1,50,19.76,660,0
1,42,18.83,700,0
0,45,17.36,675,0
0,47.463,11.05,670,0
0,110,30.56,690,0
0,48,15.82,665,0
1,50,23.36,715,0
1,35,17.42,730,0
1,94,31.47,660,0
1,136,20.63,670,1
1,88,5.32,660,1
0,40,19.11,680,1
1,55,32.4,775,1
1,84.5,27.32,720,1
0,140,15.93,660,1
0,50,32.45,680,1
1,95,9.84,730,1
1,63,15.28,690,1
1,98,25.92,730,1
0,85,4.69,670,1
1,69,33.46,685,1
1,122,28.05,660,1
1,67,6.05,660,1
0,38,10.8,690,1
1,49,8.4,670,1
1,450,6.2,790,1
1,109,15.14,720,1
1,116.723,15.64,785,1
0,62.5,26.67,680,1
1,100,5.76,690,1
0,29,35.84,690,1
1,50,27.2,710,1
0,61,12.75,665,1
1,150,4.48,670,1
1,55,3.56,755,1
1,125,16.68,720,1
1,82,19.41,695,1
0,102.768,24.68,665,1
0,140,12.83,735,1
0,46,13.62,665,1
0,65,20.81,715,1
1,55,33.43,660,1
1,60,16.18,695,1
1,57,28.06,675,1
0,52,22.16,675,1
1,229,22.23,670,1
0,114,12.61,700,1
1,128,20.98,685,1
1,65,12.95,725,1
1,58,30.68,725,1
1,50,27.84,695,1
0,23,14.61,670,1
1,39,16.22,680,1
0,108,19.44,670,1
0,62.5,25.35,775,1
0,32,30.13,695,1
1,39,25.3,710,1
0,74,7.4,725,1
0,85,19.94,675,1
1,28,33.73,735,1
0,50,26.77,705,1
0,96,6.44,695,1
0,250,10.86,680,1
1,76,29.75,705,1
0,60,13.16,660,1
1,72,28.75,665,1
0,77,17.81,660,1
1,56,30.58,685,1
1,48,20.78,730,1
0,94,2.68,690,1
1,18,15.07,705,1
0,80,27.62,675,1
1,60,22.98,665,1
1,85,17.18,665,1
1,35,33.3,670,1
0,30,16.44,695,1
1,96,28.68,715,1
1,60,26,680,1
1,115,5.15,710,1
0,75,17.34,690,1
1,101,18.73,660,1
1,200,14.26,735,1
1,67.2,13.91,680,1
1,103.5,24.93,700,1
1,120,28.2,680,1
0,48,14.7,675,1
1,250,13.45,725,1
1,55,15.14,665,1
1,115,13.45,660,1
0,44,28.34,685,1
1,40,15.51,680,1
1,101,8.56,660,1
1,99,18.83,780,1
0,112,24.7,700,1
0,70,11.97,675,1
0,94.75,10.37,685,1
0,85,9.43,765,1
1,32,16.65,705,1
1,44,31.9,670,1
0,36,32.13,660,1
0,48.5,12.27,675,1
1,60,13.5,750,1
0,72.5,21.34,685,1
1,160,9.45,675,1
0,32,13.73,700,1
1,70,30.05,700,1
1,100,31.17,690,1
1,31.2,34.71,710,1
1,55,11.91,660,1
1,28,22.12,775,1
1,35,26.86,705,1
0,45,17.63,680,1
1,38,10.08,705,1
0,36,19.03,665,1
1,17.5,20.28,710,1
1,120,19.63,670,1
1,49.2,14.22,695,1
1,120,25.23,710,1
1,70,17.5,665,1
1,85,14.61,740,1
1,70,11.85,690,1
1,458,19.67,715,1
1,80,17.19,685,1
0,25,18.34,665,1
1,280,7.98,710,1
1,335,16.71,710,1
1,57,9.24,685,1
1,55,18.48,675,1
1,60,25.28,690,1
1,42,20.66,675,1
1,50,15,700,1
0,99.6,33.59,675,1
0,22,30.17,695,1
1,92,10.59,745,1
0,60,10.64,675,1
1,60,20.46,725,1
0,90,10.43,695,1
1,48,13.4,675,1
1,98,18.58,690,1
1,40,18.69,665,1
1,130,8.72,700,1
1,41,28.83,690,1
1,55,21.47,685,1
1,65,30.62,665,1
1,50,19.35,665,1
0,220,5.83,755,1
1,177,11.83,680,1
0,32,7.54,665,1
1,37,21.05,685,1
0,112,23.73,715,1
1,27,26.49,750,1
0,199,19.58,675,1
1,75,4.72,715,1
0,55,28.56,670,1
1,92,24.39,680,1
1,49.7,27.67,730,1
1,38,4.49,695,1
1,103,24.47,720,1
1,50,18.74,685,1
1,85,21.02,710,1
1,42,21.01,685,1
0,28,19.8,660,1
1,50,19.62,670,1
1,62,17.83,705,1
0,43.154,17.88,700,1
0,45,19.07,720,1
1,105,30.75,685,1
1,102,15.86,750,1
1,85,6.71,675,1
1,100,18.48,750,1
0,120,17.2,745,1
0,35,16.8,695,1
0,31,12.23,675,1
0,175,11.66,680,1
1,25,17.57,665,1
0,45,4.8,665,1
1,43,35.53,685,1
0,70,16.48,665,1
0,35,4.1,710,1
0,65,24.67,690,1
1,63,28.65,670,1
1,70,28.36,665,1
1,220,9.22,745,1
1,98,30.85,690,1
1,62,16.76,705,1
1,88,9.07,705,1
0,43,17.61,675,1
1,63,24.38,715,1
1,125,17.29,675,1
0,44,31.02,715,1
1,124,18.1,745,1
1,36.12,27.84,670,1
1,78,25.54,730,1
1,50,13.71,720,1
1,122,10.42,670,1
1,125,10.87,685,1
1,50,18.03,685,1
1,90,11.53,715,1
1,66,11.24,720,1
1,75,20.78,660,1
1,60,33.9,675,1
0,70,13.47,760,1
1,110,34.97,705,1
1,48,25.23,670,1
0,55,1.31,730,1
1,66,13.76,665,1
1,43,31.48,710,1
0,88,11.55,675,1
1,80,13.05,790,1
1,30,18.28,700,1
1,48,24.75,665,1
1,150,2.2,665,1
0,44,21.75,705,1
1,111,15.54,750,1
1,85,15.28,690,1
0,96.765,3.52,820,1
0,250,9.37,670,1
0,46,34.65,685,1
1,58.564,30,670,1
0,22,24.4,670,1
0,67,30.49,675,1
1,50,13.85,725,1
1,96,18.88,680,1
0,97.8,11.06,690,1
0,23,12.32,665,1
0,58,29.86,720,1
0,65,38.46,670,1
0,70,29.18,715,1
0,45,9.12,670,1
0,60,9.02,680,1
1,53,13.32,700,1
0,55.64,4.31,660,1
0,48,19.65,685,1
1,31.74,33.53,670,1
0,89.5,15.85,680,1
1,70,13.6,670,1
1,66,15.56,670,1
1,60,20.96,670,1
1,45,6.64,670,1
1,85,12.86,675,1
1,40,13.64,680,1
0,95,8.19,750,1
1,56,24.05,680,1
1,165,15.31,685,1
1,68,23.91,670,1
0,50,13.66,680,1
0,130,20.27,710,1
0,59,39.24,660,1
0,42,16,690,1
1,75,28.91,695,1
1,50,25,770,1
0,80,28.14,690,1
0,22,29.95,675,1
1,90,6.89,660,1
1,36.523,18.9,680,1
1,75,13.55,680,1
0,70,5.9,680,1
0,29,11.05,690,1
1,92,21.6,700,1
1,90.25,3.51,665,1
0,78,22.18,695,1
0,174,15.02,685,1
1,95,35.86,720,1
0,98,7.33,665,1
0,40,25.2,660,1
0,75,18.3,670,1
1,130.4,6.15,665,1
0,32,27.23,665,1
0,26,12.51,705,1
1,150,9.23,665,1
1,48,33.98,680,1
1,41.532,34.38,665,1
0,75,23.26,675,1
1,85,17.72,730,1
0,95,14.74,680,1
0,31,18.82,665,1
0,59.48,19.85,750,1
1,95,23.93,715,1
1,80,9.92,660,1
0,116,17.73,685,1
1,50,10.73,670,1
1,80,4.76,690,1
1,38,7.71,675,1
1,30,19.24,705,1
1,70,34.73,710,1
0,106,20.1,660,1
1,70,26.95,745,1
0,65.595,26.78,695,1
0,48,5.65,660,1
0,50,5.52,705,1
1,68,16.93,715,1
1,105,8.66,685,1
0,160,15.35,725,1
0,96,5.43,700,1
1,56,14.38,670,1
0,53,31.2,690,1
0,65,16.01,705,1
1,250,15.97,675,1
1,70,15.33,720,1
0,48,34.05,660,1
0,42,17.69,705,1
0,47.999,36.88,685,1
1,114,6.57,695,1
1,68,17.49,700,1
0,58,19.08,705,1
1,31.717,9,745,1
1,66,20.78,725,1
0,52,21.04,665,1
1,186,3.18,680,1
0,60,16.82,660,1
1,140,24.62,700,1
0,131.723,10,690,1
1,106,26.97,695,1
0,55,24.63,670,1
0,40,16.74,675,1
1,52,11.89,665,1
0,23,2.61,740,1
0,66,13.89,730,1
0,110,16.96,695,1
1,75,25.33,695,1
1,67,30.01,680,1
1,85,19.48,670,1
0,540,10.33,670,1
1,90,21.39,710,1
1,41,26.55,690,1
1,53,19.32,750,1
0,30,39.52,695,1
0,63,17.8,705,1
0,19,17.02,670,1
1,137,1.24,705,1
1,70,15.29,665,1
1,45,11.52,810,1
0,110,15.5,725,1
1,92,20.01,665,1
1,65,10.73,680,1
0,90,11.04,680,1
1,44,13.46,755,1
1,107,13.86,705,1
0,75,27.04,700,1
1,85,23.31,695,1
0,75,15.73,750,1
1,23,21.61,675,1
1,115,26.45,750,1
0,75,21.22,660,1
1,160,10.47,710,1
0,38,13.46,715,1
1,158.7,4.53,805,1
1,50,12.58,680,1
1,180,14.12,715,1
0,85.7,13.69,670,1
0,101.92,25.55,705,1
0,45,27.12,720,1
0,45,22.03,695,1
0,155,11.8,685,1
0,52,20.68,665,1
0,45,12.47,720,1
0,125,20.46,680,1
0,60,34.68,675,1
1,91.216,30.34,670,1
0,25,26.84,735,1
1,60,25.76,715,1
1,63,27.07,695,1
1,52.68,36.57,690,1
1,100,7.75,725,1
0,43,24.89,690,1
1,65,24.08,685,1
1,49,23.95,665,1
1,40,18.39,675,1
0,35,6,685,1
1,45,18.48,730,1
1,157,30.28,660,1
1,100,26.67,705,1
1,50,37.45,665,1
0,42,22.51,730,1
0,75,26.46,660,1
1,95,14.22,680,1
1,140,6.3,755,1
1,95,19.26,770,1
1,55,17.13,675,1
1,45,23.55,685,1
0,65,6.04,660,1
0,75,17.68,745,1
1,60.4,24.16,715,1
1,90,18.96,735,1
0,47,14.62,735,1
1,46.5,3.23,660,1
1,250,19.69,685,1
0,72.886,25.09,695,1
0,40,26.04,685,1
0,100.8,13.85,670,1
1,135,14.97,675,1
0,61,24.57,675,1
1,50,27.39,705,1
0,60,22.11,685,1
0,60,19.16,670,1
1,250,6.77,735,1
1,69,25.93,680,1
1,144,7.81,675,1
0,34,32.9,700,1
0,58,35.17,690,1
1,130,12.51,685,1
1,45,17.97,675,1
1,94.341,16.31,720,1
0,68,31.13,680,1
1,42,21.3,675,1
1,95,17.56,710,1
0,76,15.43,695,1
1,60,19.46,705,1
1,140,33.68,685,1
0,75,27.71,705,1
1,120,23.99,670,1
1,59.844,18.37,670,1
1,80,6.72,660,1
1,90,4.49,660,1
1,150,13.54,680,1
0,70,3.63,660,1
1,150,4.16,665,1
0,45,8.37,670,1
0,75,16.62,660,1
1,70,12.6,675,1
1,40,5.91,750,1
0,85,29.02,695,1
1,105,8.05,680,1
1,39.416,16.84,660,1
1,68,19.4,665,1
0,70,29.21,680,1
1,98.4,27.71,705,1
0,50,17.02,660,1
1,100,29.03,660,1
1,35,15.84,705,1
1,108,15.96,685,1
1,106.586,25.63,685,1
1,32,35.52,695,1
1,125,32.36,670,1
0,58,31.41,670,1
0,100,9.59,670,1
0,150,6.46,665,1
0,85,9.49,665,1
0,15,33.04,660,1
1,150,10.76,730,1
1,106.5,17.18,675,1
1,65,24.35,660,1
0,82,11.02,710,1
0,30,3.04,710,1
0,60,2.66,660,1
0,69,17.77,670,1
1,122.8,15.9,720,1
0,120,9.85,665,1
1,79,25.03,710,1
1,80,20.35,745,1
0,25,71.53,685,1
1,49,14.79,670,1
1,85,18.83,715,1
1,111,29.4,680,1
0,85,31.51,695,1
0,40,5.46,680,1
0,70.439,20.53,715,1
1,505,6.09,695,1
1,75,4.43,720,1
1,110,19.98,675,1
0,72,19.63,685,1
0,52,23.42,680,1
0,42.5,18.84,700,1
0,85,15.39,685,1
0,34,26.65,710,1
0,78,21.23,685,1
0,37.353,18.64,715,1
1,39,6.25,715,1
1,50,14.43,660,1
1,105,14.53,695,1
1,72,16.13,675,1
0,70,10.71,705,1
0,25,96.59,660,1
0,45,3.17,685,1
0,60,19.36,700,1
0,85,8.34,670,1
1,70,19.29,675,1
0,56,4.65,680,1
0,35,23.73,720,1
0,50,14.45,665,1
1,150,7.03,715,1
1,120,8.67,705,1
0,105,20.31,690,1
1,162.583,16.59,670,1
1,35,34.84,710,1
1,48,11.95,715,1
0,54,15.53,720,1
0,52.8,18.7,670,1
0,63,21.41,685,1
1,77,2,670,1
0,49,11.27,750,1
1,80,16.53,715,1
1,30,31.04,730,1
0,65,33.49,690,1
0,60,10.86,675,1
1,70,19.25,730,1
1,88.88,14.95,680,1
1,93.953,19.62,700,1
1,135,13.14,705,1
1,60,24.06,660,1
1,81,28.34,775,1
1,85,30.96,685,1
1,110,10.19,680,1
1,34,22.31,690,1
1,90,17.45,730,1
0,65,34.12,665,1
1,61,11.89,700,1
1,28.56,28.53,710,1
0,65,19.28,735,1
0,57,29.01,675,1
1,43,19.68,710,1
0,42.9,21.09,670,1
1,65,11.15,675,1
1,16,23.26,715,1
0,75,14.19,670,1
1,72,29.62,690,1
0,38,26.88,670,1
0,10,55.74,710,1
0,68,19.93,665,1
0,84,32.23,735,1
1,59,30.21,705,1
1,225,5.56,715,1
1,110,22.97,725,1
0,59,15.76,690,1
0,30,9.96,660,1
1,47.5,21.22,675,1
1,85,20.46,705,1
0,65,16.12,670,1
1,62,15.83,675,1
1,72,8.33,695,1
0,30,50.3,675,1
1,50,3.82,715,1
1,70,25.88,750,1
0,140,4.74,660,1
0,35,27.81,710,1
1,140,30.13,790,1
1,150,17.3,680,1
1,60,9.24,680,1
0,45,22.88,670,1
1,30,13.56,680,1
0,37,16.15,700,1
1,98,32.07,690,1
0,80,23.3,695,1
1,111.5,22.12,725,1
1,140,13.98,670,1
0,50,12.91,675,1
1,32.76,36.41,700,1
0,67,22.69,690,1
0,30,28.76,670,1
1,68,31.49,670,1
0,62,32.17,705,1
0,41,34.87,670,1
0,61,27.5,710,1
1,52,7.36,685,1
0,55,16.82,705,1
1,64.8,11.67,720,1
1,95.724,26.04,730,1
1,58,22.95,660,1
0,45,2.99,675,1
0,37,30.65,690,1
1,66.6,5.95,735,1
1,38.444,21.51,675,1
0,36,20.67,740,1
1,65,30.24,695,1
0,90,25.83,710,1
1,78.982,25.8,710,1
1,90,14.89,675,1
0,45,3.44,675,1
0,42.27884,22.54,680,1
1,110,26.54,745,1
1,29,15.94,715,1
1,106,14.13,715,1
0,90,17.91,665,1
0,70,18.19,685,1
1,42,22.66,710,1
0,70,15.07,690,1
1,85,18.37,785,1
0,32,27.64,660,1
0,12.984,30.78,725,1
1,125,5.94,665,1
1,32,14.25,685,1
1,40,14.22,785,1
1,49,29.02,670,1
1,100,23.4,700,1
1,82,16.39,725,1
0,19.8,8.79,700,1
1,97,23.4,690,1
1,126.267,10.41,665,1
1,91.8,6.98,695,1
0,65,24.35,660,1
1,94,25.24,675,1
1,72,19.18,705,1
0,63,30,700,1
1,110,31.62,670,1
1,98.853,26.05,695,1
0,80,7.52,670,1
1,148,2.56,675,1
0,29,23.72,680,1
0,74,21.15,675,1
0,24,22.3,670,1
1,90,22.83,750,1
1,108,29.08,705,1
0,125,14.96,685,1
1,54,24.36,730,1
1,80,39.54,685,1
1,125,15.97,715,1
0,195,7.11,680,1
1,50.4,29.62,670,1
0,15,20.16,675,1
1,87.606,31.86,720,1
1,72,13.75,695,1
0,90,12.67,730,1
1,72,31.38,690,1
0,92,13.48,700,1
1,42,14.94,690,1
0,40,14.91,670,1
0,35,14.95,740,1
0,45,22.48,675,1
1,20,22.69,740,1
1,52.5,25.13,685,1
0,60,30.28,685,1
0,27,17.47,730,1
0,76,18.66,670,1
0,77,16.21,805,1
1,47.5,20.94,695,1
0,30,23.96,690,1
1,190,17.7,705,1
1,200,20.08,700,1
0,68,32.39,700,1
1,40,29.77,675,1
0,56,13.03,730,1
0,85,17.41,660,1
1,90.115,22.43,705,1
1,35,4.36,660,1
1,60.135,18.25,710,1
0,134,13.68,665,1
1,65,10.36,680,1
1,93,12.37,700,1
1,70,22.99,695,1
1,107,30.25,710,1
0,42,26.69,685,1
1,58,4.7,765,1
1,40,9.27,660,1
1,110,30.42,735,1
0,60,26.52,660,1
0,54,26.91,685,1
1,60,28.43,680,1
0,48,28.95,725,1
0,33.7,33.37,670,1
1,80,24.01,700,1
0,84,32.65,680,1
1,200,10.94,775,1
0,35,29.77,730,1
0,45,21.87,660,1
1,179.5,7.02,740,1
0,45.63,28.2,685,1
1,21,20.77,685,1
1,72,16.48,675,1
0,42,4.51,675,1
0,37,26.52,685,1
1,105,6.63,660,1
0,40,32.73,720,1
1,75,9.63,695,1
1,100,19.19,685,1
0,62,15.87,675,1
0,29,27.81,670,1
1,115,16.16,710,1
0,57,30.23,690,1
0,95,14.51,720,1
0,73.8,10,660,1
1,84.4,24.87,725,1
1,110,11.99,715,1
1,55,29.74,690,1
1,130,18.07,685,1
0,77,23.08,695,1
0,80,15.89,665,1
0,225,7.66,660,1
0,25,9.12,660,1
0,99.102,20.45,700,1
1,93,6,775,1
0,120,12.52,700,1
0,160,16.41,700,1
0,105,22.55,660,1
1,56,15.58,660,1
0,40,9.84,665,1
0,52,15.84,680,1
0,63.544,8.03,665,1
0,64,13.22,670,1
1,46,28.15,685,1
0,65,17.69,685,1
1,45,3.04,690,1
1,33,15.56,720,1
1,50,23,700,1
1,115,21.61,695,1
1,90,15.88,685,1
1,50,22.9,670,1
0,100,13.75,665,1
1,112,11.93,685,1
0,130,19.79,815,1
0,80,8.76,670,1
1,49.8,21.81,690,1
1,95,17.52,720,1
1,140,10.84,705,1
1,450,9.87,700,1
0,175,15.12,720,1
1,180,31.01,715,1
1,65,1.48,715,1
0,92,14.43,665,1
1,96,15.66,785,1
0,30,24.44,675,1
1,69,12.15,690,1
0,39,32.89,695,1
1,70,11.54,685,1
1,105,15.79,680,1
1,16.944,20.96,660,1
1,52,20.33,670,1
1,31.304,28.41,705,1
0,84.329,13.63,660,1
1,105,24.11,710,1
1,118.5,21.68,710,1
0,80.734,21.3,685,1
1,84,14.7,665,1
1,45,25.31,710,1
1,113.875,21.3,710,1
0,135,6.56,690,1
1,125,13.87,685,1
1,110,21.69,755,1
0,62,20.22,660,1
0,80,17.63,725,1
0,30,20.68,770,1
1,64.667,15,670,1
0,100,11.4,660,1
1,125,12.11,695,1
1,50,67.59,710,1
1,77,15.82,675,1
0,20,10.56,705,1
0,90,25.36,665,1
1,25,26.36,710,1
1,56,21.43,725,1
1,220,24.01,715,1
1,48,23.25,660,1
1,130,17.41,680,1
1,60,30.6,690,1
0,68,23.56,680,1
0,115,14.42,670,1
0,78,10.58,705,1
1,650,2.69,765,1
1,45,24.53,670,1
1,70,14.08,725,1
0,50,14.81,695,1
0,94,15.98,695,1
1,49.5,22.4,680,1
0,82,24.17,660,1
1,42.3,25.85,765,1
1,75,23.78,695,1
1,76,22.97,680,1
1,91,14.97,755,1
1,103,12.69,695,1
1,150,11.3,685,1
0,60,28.86,665,1
0,55,26.17,695,1
0,200,10.99,755,1
1,94,22.78,700,1
1,82,19.86,780,1
0,50,11.72,665,1
0,60,13.5,675,1
0,55,11.24,675,1
0,50,19.64,690,1
0,50,27.72,660,1
1,76.4,17.95,690,1
0,100,7.25,660,1
1,47,27.35,700,1
1,65,38.36,665,1
1,105,18.35,670,1
1,40,19.95,695,1
0,85,9.21,685,1
1,175,25.68,690,1
1,84,21.01,680,1
