242,1783,454,40,82,1646,24,19700,5050,300,800,91,96,9.6,60,17761,91,1,3179089,809482,71320,146206,2934818,42792,35125100,9004150,534900,1426400,162253,171168,17116.8,106980,31667863,162253,1783,206116,18160,37228,747284,10896,8943800,2292700,136200,363200,41314,43584,4358.4,27240,8063494,41314,454,1600,3280,65840,960,788000,202000,12000,32000,3640,3840,384,2400,710440,3640,40,6724,134972,1968,1615400,414100,24600,65600,7462,7872,787.2,4920,1456402,7462,82,2709316,39504,32426200,8312300,493800,1316800,149786,158016,15801.6,98760,29234606,149786,1646,576,472800,121200,7200,19200,2184,2304,230.4,1440,426264,2184,24,388090000,99485000,5910000,15760000,1792700,1891200,189120,1182000,349891700,1792700,19700,25502500,1515000,4040000,459550,484800,48480,303000,89693050,459550,5050,90000,240000,27300,28800,2880,18000,5328300,27300,300,640000,72800,76800,7680,48000,14208800,72800,800,8281,8736,873.6,5460,1616251,8281,91,9216,921.6,5760,1705056,8736,96,92.16,576,170505.6,873.6,9.6,3600,1065660,5460,60,315453121,1616251,17761,8281,91,1
243,825,328,34,73,1362,102,13252,4194,450,550,89,93,13,33,10296,65,1,680625,270600,28050,60225,1123650,84150,10932900,3460050,371250,453750,73425,76725,10725,27225,8494200,53625,825,107584,11152,23944,446736,33456,4346656,1375632,147600,180400,29192,30504,4264,10824,3377088,21320,328,1156,2482,46308,3468,450568,142596,15300,18700,3026,3162,442,1122,350064,2210,34,5329,99426,7446,967396,306162,32850,40150,6497,6789,949,2409,751608,4745,73,1855044,138924,18049224,5712228,612900,749100,121218,126666,17706,44946,14023152,88530,1362,10404,1351704,427788,45900,56100,9078,9486,1326,3366,1050192,6630,102,175615504,55578888,5963400,7288600,1179428,1232436,172276,437316,136442592,861380,13252,17589636,1887300,2306700,373266,390042,54522,138402,43181424,272610,4194,202500,247500,40050,41850,5850,14850,4633200,29250,450,302500,48950,51150,7150,18150,5662800,35750,550,7921,8277,1157,2937,916344,5785,89,8649,1209,3069,957528,6045,93,169,429,133848,845,13,1089,339768,2145,33,106007616,669240,10296,4225,65,1
244,644,307,20,40,945,1,13218,4773,660,600,95,97,13.3,53,12263,69,1,414736,197708,12880,25760,608580,644,8512392,3073812,425040,386400,61180,62468,8565.2,34132,7897372,44436,644,94249,6140,12280,290115,307,4057926,1465311,202620,184200,29165,29779,4083.1,16271,3764741,21183,307,400,800,18900,20,264360,95460,13200,12000,1900,1940,266,1060,245260,1380,20,1600,37800,40,528720,190920,26400,24000,3800,3880,532,2120,490520,2760,40,893025,945,12491010,4510485,623700,567000,89775,91665,12568.5,50085,11588535,65205,945,1,13218,4773,660,600,95,97,13.3,53,12263,69,1,174715524,63089514,8723880,7930800,1255710,1282146,175799.4,700554,162092334,912042,13218,22781529,3150180,2863800,453435,462981,63480.9,252969,58531299,329337,4773,435600,396000,62700,64020,8778,34980,8093580,45540,660,360000,57000,58200,7980,31800,7357800,41400,600,9025,9215,1263.5,5035,1164985,6555,95,9409,1290.1,5141,1189511,6693,97,176.89,704.9,163097.9,917.7,13.3,2809,649939,3657,53,150381169,846147,12263,4761,69,1
245,3755,1433,25,63,4623,740,7161,3518,600,2000,60,64,14,9,6791,70,1,14100025,5380915,93875,236565,17359365,2778700,26889555,13210090,2253000,7510000,225300,240320,52570,33795,25500205,262850,3755,2053489,35825,90279,6624759,1060420,10261713,5041294,859800,2866000,85980,91712,20062,12897,9731503,100310,1433,625,1575,115575,18500,179025,87950,15000,50000,1500,1600,350,225,169775,1750,25,3969,291249,46620,451143,221634,37800,126000,3780,4032,882,567,427833,4410,63,21372129,3421020,33105303,16263714,2773800,9246000,277380,295872,64722,41607,31394793,323610,4623,547600,5299140,2603320,444000,1480000,44400,47360,10360,6660,5025340,51800,740,51279921,25192398,4296600,14322000,429660,458304,100254,64449,48630351,501270,7161,12376324,2110800,7036000,211080,225152,49252,31662,23890738,246260,3518,360000,1200000,36000,38400,8400,5400,4074600,42000,600,4000000,120000,128000,28000,18000,13582000,140000,2000,3600,3840,840,540,407460,4200,60,4096,896,576,434624,4480,64,196,126,95074,980,14,81,61119,630,9,46117681,475370,6791,4900,70,1
246,837,317,33,65,1024,15,8200,3485,500,1200,84,84,10.6,26,9248,64,1,700569,265329,27621,54405,857088,12555,6863400,2916945,418500,1004400,70308,70308,8872.2,21762,7740576,53568,837,100489,10461,20605,324608,4755,2599400,1104745,158500,380400,26628,26628,3360.2,8242,2931616,20288,317,1089,2145,33792,495,270600,115005,16500,39600,2772,2772,349.8,858,305184,2112,33,4225,66560,975,533000,226525,32500,78000,5460,5460,689,1690,601120,4160,65,1048576,15360,8396800,3568640,512000,1228800,86016,86016,10854.4,26624,9469952,65536,1024,225,123000,52275,7500,18000,1260,1260,159,390,138720,960,15,67240000,28577000,4100000,9840000,688800,688800,86920,213200,75833600,524800,8200,12145225,1742500,4182000,292740,292740,36941,90610,32229280,223040,3485,250000,600000,42000,42000,5300,13000,4624000,32000,500,1440000,100800,100800,12720,31200,11097600,76800,1200,7056,7056,890.4,2184,776832,5376,84,7056,890.4,2184,776832,5376,84,112.36,275.6,98028.8,678.4,10.6,676,240448,1664,26,85525504,591872,9248,4096,64,1
247,424,350,16,40,1365,334,6300,2980,700,2140,75,79,13.7,10,7054,38,1,179776,148400,6784,16960,578760,141616,2671200,1263520,296800,907360,31800,33496,5808.8,4240,2990896,16112,424,122500,5600,14000,477750,116900,2205000,1043000,245000,749000,26250,27650,4795,3500,2468900,13300,350,256,640,21840,5344,100800,47680,11200,34240,1200,1264,219.2,160,112864,608,16,1600,54600,13360,252000,119200,28000,85600,3000,3160,548,400,282160,1520,40,1863225,455910,8599500,4067700,955500,2921100,102375,107835,18700.5,13650,9628710,51870,1365,111556,2104200,995320,233800,714760,25050,26386,4575.8,3340,2356036,12692,334,39690000,18774000,4410000,13482000,472500,497700,86310,63000,44440200,239400,6300,8880400,2086000,6377200,223500,235420,40826,29800,21020920,113240,2980,490000,1498000,52500,55300,9590,7000,4937800,26600,700,4579600,160500,169060,29318,21400,15095560,81320,2140,5625,5925,1027.5,750,529050,2850,75,6241,1082.3,790,557266,3002,79,187.69,137,96639.8,520.6,13.7,100,70540,380,10,49758916,268052,7054,1444,38,1
248,1068,806,35,75,3128,213,5504,3528,700,910,71,77,17.7,37,6466,73,1,1140624,860808,37380,80100,3340704,227484,5878272,3767904,747600,971880,75828,82236,18903.6,39516,6905688,77964,1068,649636,28210,60450,2521168,171678,4436224,2843568,564200,733460,57226,62062,14266.2,29822,5211596,58838,806,1225,2625,109480,7455,192640,123480,24500,31850,2485,2695,619.5,1295,226310,2555,35,5625,234600,15975,412800,264600,52500,68250,5325,5775,1327.5,2775,484950,5475,75,9784384,666264,17216512,11035584,2189600,2846480,222088,240856,55365.6,115736,20225648,228344,3128,45369,1172352,751464,149100,193830,15123,16401,3770.1,7881,1377258,15549,213,30294016,19418112,3852800,5008640,390784,423808,97420.8,203648,35588864,401792,5504,12446784,2469600,3210480,250488,271656,62445.6,130536,22812048,257544,3528,490000,637000,49700,53900,12390,25900,4526200,51100,700,828100,64610,70070,16107,33670,5884060,66430,910,5041,5467,1256.7,2627,459086,5183,71,5929,1362.9,2849,497882,5621,77,313.29,654.9,114448.2,1292.1,17.7,1369,239242,2701,37,41809156,472018,6466,5329,73,1
249,1725,430,22,49,1464,67,17480,4780,500,700,75,87,12.3,32,11625,73,1,2975625,741750,37950,84525,2525400,115575,30153000,8245500,862500,1207500,129375,150075,21217.5,55200,20053125,125925,1725,184900,9460,21070,629520,28810,7516400,2055400,215000,301000,32250,37410,5289,13760,4998750,31390,430,484,1078,32208,1474,384560,105160,11000,15400,1650,1914,270.6,704,255750,1606,22,2401,71736,3283,856520,234220,24500,34300,3675,4263,602.7,1568,569625,3577,49,2143296,98088,25590720,6997920,732000,1024800,109800,127368,18007.2,46848,17019000,106872,1464,4489,1171160,320260,33500,46900,5025,5829,824.1,2144,778875,4891,67,305550400,83554400,8740000,12236000,1311000,1520760,215004,559360,203205000,1276040,17480,22848400,2390000,3346000,358500,415860,58794,152960,55567500,348940,4780,250000,350000,37500,43500,6150,16000,5812500,36500,500,490000,52500,60900,8610,22400,8137500,51100,700,5625,6525,922.5,2400,871875,5475,75,7569,1070.1,2784,1011375,6351,87,151.29,393.6,142987.5,897.9,12.3,1024,372000,2336,32,135140625,848625,11625,5329,73,1
250,2165,1606,90,100,6862,320,18485,6410,500,1920,97,97,9.9,52,37219,100,1,4687225,3476990,194850,216500,14856230,692800,40020025,13877650,1082500,4156800,210005,210005,21433.5,112580,80579135,216500,2165,2579236,144540,160600,11020372,513920,29686910,10294460,803000,3083520,155782,155782,15899.4,83512,59773714,160600,1606,8100,9000,617580,28800,1663650,576900,45000,172800,8730,8730,891,4680,3349710,9000,90,10000,686200,32000,1848500,641000,50000,192000,9700,9700,990,5200,3721900,10000,100,47087044,2195840,126844070,43985420,3431000,13175040,665614,665614,67933.8,356824,255396778,686200,6862,102400,5915200,2051200,160000,614400,31040,31040,3168,16640,11910080,32000,320,341695225,118488850,9242500,35491200,1793045,1793045,183001.5,961220,687993215,1848500,18485,41088100,3205000,12307200,621770,621770,63459,333320,238573790,641000,6410,250000,960000,48500,48500,4950,26000,18609500,50000,500,3686400,186240,186240,19008,99840,71460480,192000,1920,9409,9409,960.3,5044,3610243,9700,97,9409,960.3,5044,3610243,9700,97,98.01,514.8,368468.1,990,9.9,2704,1935388,5200,52,1385253961,3721900,37219,10000,100,1
251,572,178,95,100,654,5,17230,6690,700,900,100,100,8.2,46,21569,100,1,327184,101816,54340,57200,374088,2860,9855560,3826680,400400,514800,57200,57200,4690.4,26312,12337468,57200,572,31684,16910,17800,116412,890,3066940,1190820,124600,160200,17800,17800,1459.6,8188,3839282,17800,178,9025,9500,62130,475,1636850,635550,66500,85500,9500,9500,779,4370,2049055,9500,95,10000,65400,500,1723000,669000,70000,90000,10000,10000,820,4600,2156900,10000,100,427716,3270,11268420,4375260,457800,588600,65400,65400,5362.8,30084,14106126,65400,654,25,86150,33450,3500,4500,500,500,41,230,107845,500,5,296872900,115268700,12061000,15507000,1723000,1723000,141286,792580,371633870,1723000,17230,44756100,4683000,6021000,669000,669000,54858,307740,144296610,669000,6690,490000,630000,70000,70000,5740,32200,15098300,70000,700,810000,90000,90000,7380,41400,19412100,90000,900,10000,10000,820,4600,2156900,10000,100,10000,820,4600,2156900,10000,100,67.24,377.2,176865.8,820,8.2,2116,992174,4600,46,465221761,2156900,21569,10000,100,1
252,708,262,22,52,935,37,9376,3272,500,1902,57,63,13,17,7335,52,1,501264,185496,15576,36816,661980,26196,6638208,2316576,354000,1346616,40356,44604,9204,12036,5193180,36816,708,68644,5764,13624,244970,9694,2456512,857264,131000,498324,14934,16506,3406,4454,1921770,13624,262,484,1144,20570,814,206272,71984,11000,41844,1254,1386,286,374,161370,1144,22,2704,48620,1924,487552,170144,26000,98904,2964,3276,676,884,381420,2704,52,874225,34595,8766560,3059320,467500,1778370,53295,58905,12155,15895,6858225,48620,935,1369,346912,121064,18500,70374,2109,2331,481,629,271395,1924,37,87909376,30678272,4688000,17833152,534432,590688,121888,159392,68772960,487552,9376,10705984,1636000,6223344,186504,206136,42536,55624,24000120,170144,3272,250000,951000,28500,31500,6500,8500,3667500,26000,500,3617604,108414,119826,24726,32334,13951170,98904,1902,3249,3591,741,969,418095,2964,57,3969,819,1071,462105,3276,63,169,221,95355,676,13,289,124695,884,17,53802225,381420,7335,2704,52,1
253,721,274,52,87,954,6,8800,3195,500,1200,82,99,13.1,26,8588,63,1,519841,197554,37492,62727,687834,4326,6344800,2303595,360500,865200,59122,71379,9445.1,18746,6191948,45423,721,75076,14248,23838,261396,1644,2411200,875430,137000,328800,22468,27126,3589.4,7124,2353112,17262,274,2704,4524,49608,312,457600,166140,26000,62400,4264,5148,681.2,1352,446576,3276,52,7569,82998,522,765600,277965,43500,104400,7134,8613,1139.7,2262,747156,5481,87,910116,5724,8395200,3048030,477000,1144800,78228,94446,12497.4,24804,8192952,60102,954,36,52800,19170,3000,7200,492,594,78.6,156,51528,378,6,77440000,28116000,4400000,10560000,721600,871200,115280,228800,75574400,554400,8800,10208025,1597500,3834000,261990,316305,41854.5,83070,27438660,201285,3195,250000,600000,41000,49500,6550,13000,4294000,31500,500,1440000,98400,118800,15720,31200,10305600,75600,1200,6724,8118,1074.2,2132,704216,5166,82,9801,1296.9,2574,850212,6237,99,171.61,340.6,112502.8,825.3,13.1,676,223288,1638,26,73753744,541044,8588,3969,63,1
254,745,347,35,66,1133,42,11090,4700,400,750,80,80,12,31,12639,79,1,555025,258515,26075,49170,844085,31290,8262050,3501500,298000,558750,59600,59600,8940,23095,9416055,58855,745,120409,12145,22902,393151,14574,3848230,1630900,138800,260250,27760,27760,4164,10757,4385733,27413,347,1225,2310,39655,1470,388150,164500,14000,26250,2800,2800,420,1085,442365,2765,35,4356,74778,2772,731940,310200,26400,49500,5280,5280,792,2046,834174,5214,66,1283689,47586,12564970,5325100,453200,849750,90640,90640,13596,35123,14319987,89507,1133,1764,465780,197400,16800,31500,3360,3360,504,1302,530838,3318,42,122988100,52123000,4436000,8317500,887200,887200,133080,343790,140166510,876110,11090,22090000,1880000,3525000,376000,376000,56400,145700,59403300,371300,4700,160000,300000,32000,32000,4800,12400,5055600,31600,400,562500,60000,60000,9000,23250,9479250,59250,750,6400,6400,960,2480,1011120,6320,80,6400,960,2480,1011120,6320,80,144,372,151668,948,12,961,391809,2449,31,159744321,998481,12639,6241,79,1
255,729,244,37,66,1000,275,14067,4560,400,1000,75,95,10.6,34,12165,79,1,531441,177876,26973,48114,729000,200475,10254843,3324240,291600,729000,54675,69255,7727.4,24786,8868285,57591,729,59536,9028,16104,244000,67100,3432348,1112640,97600,244000,18300,23180,2586.4,8296,2968260,19276,244,1369,2442,37000,10175,520479,168720,14800,37000,2775,3515,392.2,1258,450105,2923,37,4356,66000,18150,928422,300960,26400,66000,4950,6270,699.6,2244,802890,5214,66,1000000,275000,14067000,4560000,400000,1000000,75000,95000,10600,34000,12165000,79000,1000,75625,3868425,1254000,110000,275000,20625,26125,2915,9350,3345375,21725,275,197880489,64145520,5626800,14067000,1055025,1336365,149110.2,478278,171125055,1111293,14067,20793600,1824000,4560000,342000,433200,48336,155040,55472400,360240,4560,160000,400000,30000,38000,4240,13600,4866000,31600,400,1000000,75000,95000,10600,34000,12165000,79000,1000,5625,7125,795,2550,912375,5925,75,9025,1007,3230,1155675,7505,95,112.36,360.4,128949,837.4,10.6,1156,413610,2686,34,147987225,961035,12165,6241,79,1
256,2081,500,25,53,1792,5,19029,5841,600,600,99,99,12.1,37,13040,79,1,4330561,1040500,52025,110293,3729152,10405,39599349,12155121,1248600,1248600,206019,206019,25180.1,76997,27136240,164399,2081,250000,12500,26500,896000,2500,9514500,2920500,300000,300000,49500,49500,6050,18500,6520000,39500,500,625,1325,44800,125,475725,146025,15000,15000,2475,2475,302.5,925,326000,1975,25,2809,94976,265,1008537,309573,31800,31800,5247,5247,641.3,1961,691120,4187,53,3211264,8960,34099968,10467072,1075200,1075200,177408,177408,21683.2,66304,23367680,141568,1792,25,95145,29205,3000,3000,495,495,60.5,185,65200,395,5,362102841,111148389,11417400,11417400,1883871,1883871,230250.9,704073,248138160,1503291,19029,34117281,3504600,3504600,578259,578259,70676.1,216117,76166640,461439,5841,360000,360000,59400,59400,7260,22200,7824000,47400,600,360000,59400,59400,7260,22200,7824000,47400,600,9801,9801,1197.9,3663,1290960,7821,99,9801,1197.9,3663,1290960,7821,99,146.41,447.7,157784,955.9,12.1,1369,482480,2923,37,170041600,1030160,13040,6241,79,1
257,5860,1349,25,63,6534,1350,11600,5920,1000,1000,81,90,13.9,10,10093,60,1,34339600,7905140,146500,369180,38289240,7911000,67976000,34691200,5860000,5860000,474660,527400,81454,58600,59144980,351600,5860,1819801,33725,84987,8814366,1821150,15648400,7986080,1349000,1349000,109269,121410,18751.1,13490,13615457,80940,1349,625,1575,163350,33750,290000,148000,25000,25000,2025,2250,347.5,250,252325,1500,25,3969,411642,85050,730800,372960,63000,63000,5103,5670,875.7,630,635859,3780,63,42693156,8820900,75794400,38681280,6534000,6534000,529254,588060,90822.6,65340,65947662,392040,6534,1822500,15660000,7992000,1350000,1350000,109350,121500,18765,13500,13625550,81000,1350,134560000,68672000,11600000,11600000,939600,1044000,161240,116000,117078800,696000,11600,35046400,5920000,5920000,479520,532800,82288,59200,59750560,355200,5920,1000000,1000000,81000,90000,13900,10000,10093000,60000,1000,1000000,81000,90000,13900,10000,10093000,60000,1000,6561,7290,1125.9,810,817533,4860,81,8100,1251,900,908370,5400,90,193.21,139,140292.7,834,13.9,100,100930,600,10,101868649,605580,10093,3600,60,1
258,498,215,26,58,795,74,13470,5515,500,850,78,91,11.1,48,13957,72,1,248004,107070,12948,28884,395910,36852,6708060,2746470,249000,423300,38844,45318,5527.8,23904,6950586,35856,498,46225,5590,12470,170925,15910,2896050,1185725,107500,182750,16770,19565,2386.5,10320,3000755,15480,215,676,1508,20670,1924,350220,143390,13000,22100,2028,2366,288.6,1248,362882,1872,26,3364,46110,4292,781260,319870,29000,49300,4524,5278,643.8,2784,809506,4176,58,632025,58830,10708650,4384425,397500,675750,62010,72345,8824.5,38160,11095815,57240,795,5476,996780,408110,37000,62900,5772,6734,821.4,3552,1032818,5328,74,181440900,74287050,6735000,11449500,1050660,1225770,149517,646560,188000790,969840,13470,30415225,2757500,4687750,430170,501865,61216.5,264720,76972855,397080,5515,250000,425000,39000,45500,5550,24000,6978500,36000,500,722500,66300,77350,9435,40800,11863450,61200,850,6084,7098,865.8,3744,1088646,5616,78,8281,1010.1,4368,1270087,6552,91,123.21,532.8,154922.7,799.2,11.1,2304,669936,3456,48,194797849,1004904,13957,5184,72,1
259,565,176,36,64,710,399,13960,6040,450,690,82,88,14.4,34,12434,72,1,319225,99440,20340,36160,401150,225435,7887400,3412600,254250,389850,46330,49720,8136,19210,7025210,40680,565,30976,6336,11264,124960,70224,2456960,1063040,79200,121440,14432,15488,2534.4,5984,2188384,12672,176,1296,2304,25560,14364,502560,217440,16200,24840,2952,3168,518.4,1224,447624,2592,36,4096,45440,25536,893440,386560,28800,44160,5248,5632,921.6,2176,795776,4608,64,504100,283290,9911600,4288400,319500,489900,58220,62480,10224,24140,8828140,51120,710,159201,5570040,2409960,179550,275310,32718,35112,5745.6,13566,4961166,28728,399,194881600,84318400,6282000,9632400,1144720,1228480,201024,474640,173578640,1005120,13960,36481600,2718000,4167600,495280,531520,86976,205360,75101360,434880,6040,202500,310500,36900,39600,6480,15300,5595300,32400,450,476100,56580,60720,9936,23460,8579460,49680,690,6724,7216,1180.8,2788,1019588,5904,82,7744,1267.2,2992,1094192,6336,88,207.36,489.6,179049.6,1036.8,14.4,1156,422756,2448,34,154604356,895248,12434,5184,72,1
260,1483,624,37,69,2505,208,12275,4341,465,1100,72,81,12.5,40,9284,72,1,2199289,925392,54871,102327,3714915,308464,18203825,6437703,689595,1631300,106776,120123,18537.5,59320,13768172,106776,1483,389376,23088,43056,1563120,129792,7659600,2708784,290160,686400,44928,50544,7800,24960,5793216,44928,624,1369,2553,92685,7696,454175,160617,17205,40700,2664,2997,462.5,1480,343508,2664,37,4761,172845,14352,846975,299529,32085,75900,4968,5589,862.5,2760,640596,4968,69,6275025,521040,30748875,10874205,1164825,2755500,180360,202905,31312.5,100200,23256420,180360,2505,43264,2553200,902928,96720,228800,14976,16848,2600,8320,1931072,14976,208,150675625,53285775,5707875,13502500,883800,994275,153437.5,491000,113961100,883800,12275,18844281,2018565,4775100,312552,351621,54262.5,173640,40301844,312552,4341,216225,511500,33480,37665,5812.5,18600,4317060,33480,465,1210000,79200,89100,13750,44000,10212400,79200,1100,5184,5832,900,2880,668448,5184,72,6561,1012.5,3240,752004,5832,81,156.25,500,116050,900,12.5,1600,371360,2880,40,86192656,668448,9284,5184,72,1
261,786,302,30,70,1210,26,9990,3550,500,1500,85,90,15,24,8187,67,1,617796,237372,23580,55020,951060,20436,7852140,2790300,393000,1179000,66810,70740,11790,18864,6434982,52662,786,91204,9060,21140,365420,7852,3016980,1072100,151000,453000,25670,27180,4530,7248,2472474,20234,302,900,2100,36300,780,299700,106500,15000,45000,2550,2700,450,720,245610,2010,30,4900,84700,1820,699300,248500,35000,105000,5950,6300,1050,1680,573090,4690,70,1464100,31460,12087900,4295500,605000,1815000,102850,108900,18150,29040,9906270,81070,1210,676,259740,92300,13000,39000,2210,2340,390,624,212862,1742,26,99800100,35464500,4995000,14985000,849150,899100,149850,239760,81788130,669330,9990,12602500,1775000,5325000,301750,319500,53250,85200,29063850,237850,3550,250000,750000,42500,45000,7500,12000,4093500,33500,500,2250000,127500,135000,22500,36000,12280500,100500,1500,7225,7650,1275,2040,695895,5695,85,8100,1350,2160,736830,6030,90,225,360,122805,1005,15,576,196488,1608,24,67026969,548529,8187,4489,67,1
262,520,127,26,47,538,126,8080,3920,500,1100,63,72,11.4,9,7703,44,1,270400,66040,13520,24440,279760,65520,4201600,2038400,260000,572000,32760,37440,5928,4680,4005560,22880,520,16129,3302,5969,68326,16002,1026160,497840,63500,139700,8001,9144,1447.8,1143,978281,5588,127,676,1222,13988,3276,210080,101920,13000,28600,1638,1872,296.4,234,200278,1144,26,2209,25286,5922,379760,184240,23500,51700,2961,3384,535.8,423,362041,2068,47,289444,67788,4347040,2108960,269000,591800,33894,38736,6133.2,4842,4144214,23672,538,15876,1018080,493920,63000,138600,7938,9072,1436.4,1134,970578,5544,126,65286400,31673600,4040000,8888000,509040,581760,92112,72720,62240240,355520,8080,15366400,1960000,4312000,246960,282240,44688,35280,30195760,172480,3920,250000,550000,31500,36000,5700,4500,3851500,22000,500,1210000,69300,79200,12540,9900,8473300,48400,1100,3969,4536,718.2,567,485289,2772,63,5184,820.8,648,554616,3168,72,129.96,102.6,87814.2,501.6,11.4,81,69327,396,9,59336209,338932,7703,1936,44,1
263,430,125,20,46,488,43,9950,3920,300,1300,76,76,11.8,25,9466,47,1,184900,53750,8600,19780,209840,18490,4278500,1685600,129000,559000,32680,32680,5074,10750,4070380,20210,430,15625,2500,5750,61000,5375,1243750,490000,37500,162500,9500,9500,1475,3125,1183250,5875,125,400,920,9760,860,199000,78400,6000,26000,1520,1520,236,500,189320,940,20,2116,22448,1978,457700,180320,13800,59800,3496,3496,542.8,1150,435436,2162,46,238144,20984,4855600,1912960,146400,634400,37088,37088,5758.4,12200,4619408,22936,488,1849,427850,168560,12900,55900,3268,3268,507.4,1075,407038,2021,43,99002500,39004000,2985000,12935000,756200,756200,117410,248750,94186700,467650,9950,15366400,1176000,5096000,297920,297920,46256,98000,37106720,184240,3920,90000,390000,22800,22800,3540,7500,2839800,14100,300,1690000,98800,98800,15340,32500,12305800,61100,1300,5776,5776,896.8,1900,719416,3572,76,5776,896.8,1900,719416,3572,76,139.24,295,111698.8,554.6,11.8,625,236650,1175,25,89605156,444902,9466,2209,47,1
264,197,124,3,9,392,69,7260,3090,600,1840,31,35,12.9,4,9249,21,1,38809,24428,591,1773,77224,13593,1430220,608730,118200,362480,6107,6895,2541.3,788,1822053,4137,197,15376,372,1116,48608,8556,900240,383160,74400,228160,3844,4340,1599.6,496,1146876,2604,124,9,27,1176,207,21780,9270,1800,5520,93,105,38.7,12,27747,63,3,81,3528,621,65340,27810,5400,16560,279,315,116.1,36,83241,189,9,153664,27048,2845920,1211280,235200,721280,12152,13720,5056.8,1568,3625608,8232,392,4761,500940,213210,41400,126960,2139,2415,890.1,276,638181,1449,69,52707600,22433400,4356000,13358400,225060,254100,93654,29040,67147740,152460,7260,9548100,1854000,5685600,95790,108150,39861,12360,28579410,64890,3090,360000,1104000,18600,21000,7740,2400,5549400,12600,600,3385600,57040,64400,23736,7360,17018160,38640,1840,961,1085,399.9,124,286719,651,31,1225,451.5,140,323715,735,35,166.41,51.6,119312.1,270.9,12.9,16,36996,84,4,85544001,194229,9249,441,21,1
265,652,361,10,30,951,706,7800,4000,350,1500,36,44,22,4,4923,84,1,425104,235372,6520,19560,620052,460312,5085600,2608000,228200,978000,23472,28688,14344,2608,3209796,54768,652,130321,3610,10830,343311,254866,2815800,1444000,126350,541500,12996,15884,7942,1444,1777203,30324,361,100,300,9510,7060,78000,40000,3500,15000,360,440,220,40,49230,840,10,900,28530,21180,234000,120000,10500,45000,1080,1320,660,120,147690,2520,30,904401,671406,7417800,3804000,332850,1426500,34236,41844,20922,3804,4681773,79884,951,498436,5506800,2824000,247100,1059000,25416,31064,15532,2824,3475638,59304,706,60840000,31200000,2730000,11700000,280800,343200,171600,31200,38399400,655200,7800,16000000,1400000,6000000,144000,176000,88000,16000,19692000,336000,4000,122500,525000,12600,15400,7700,1400,1723050,29400,350,2250000,54000,66000,33000,6000,7384500,126000,1500,1296,1584,792,144,177228,3024,36,1936,968,176,216612,3696,44,484,88,108306,1848,22,16,19692,336,4,24235929,413532,4923,7056,84,1
266,558,269,22,47,1222,519,10500,4348,650,1500,81,91,11.6,29,8324,75,1,311364,150102,12276,26226,681876,289602,5859000,2426184,362700,837000,45198,50778,6472.8,16182,4644792,41850,558,72361,5918,12643,328718,139611,2824500,1169612,174850,403500,21789,24479,3120.4,7801,2239156,20175,269,484,1034,26884,11418,231000,95656,14300,33000,1782,2002,255.2,638,183128,1650,22,2209,57434,24393,493500,204356,30550,70500,3807,4277,545.2,1363,391228,3525,47,1493284,634218,12831000,5313256,794300,1833000,98982,111202,14175.2,35438,10171928,91650,1222,269361,5449500,2256612,337350,778500,42039,47229,6020.4,15051,4320156,38925,519,110250000,45654000,6825000,15750000,850500,955500,121800,304500,87402000,787500,10500,18905104,2826200,6522000,352188,395668,50436.8,126092,36192752,326100,4348,422500,975000,52650,59150,7540,18850,5410600,48750,650,2250000,121500,136500,17400,43500,12486000,112500,1500,6561,7371,939.6,2349,674244,6075,81,8281,1055.6,2639,757484,6825,91,134.56,336.4,96558.4,870,11.6,841,241396,2175,29,69288976,624300,8324,5625,75,1
267,787,262,28,63,909,28,8050,3850,600,1000,75,75,15.6,30,7348,52,1,619369,206194,22036,49581,715383,22036,6335350,3029950,472200,787000,59025,59025,12277.2,23610,5782876,40924,787,68644,7336,16506,238158,7336,2109100,1008700,157200,262000,19650,19650,4087.2,7860,1925176,13624,262,784,1764,25452,784,225400,107800,16800,28000,2100,2100,436.8,840,205744,1456,28,3969,57267,1764,507150,242550,37800,63000,4725,4725,982.8,1890,462924,3276,63,826281,25452,7317450,3499650,545400,909000,68175,68175,14180.4,27270,6679332,47268,909,784,225400,107800,16800,28000,2100,2100,436.8,840,205744,1456,28,64802500,30992500,4830000,8050000,603750,603750,125580,241500,59151400,418600,8050,14822500,2310000,3850000,288750,288750,60060,115500,28289800,200200,3850,360000,600000,45000,45000,9360,18000,4408800,31200,600,1000000,75000,75000,15600,30000,7348000,52000,1000,5625,5625,1170,2250,551100,3900,75,5625,1170,2250,551100,3900,75,243.36,468,114628.8,811.2,15.6,900,220440,1560,30,53993104,382096,7348,2704,52,1
